"mod_translations";"15";"1";"Subscribe";"Anmelden"
"mod_translations";"15";"1";"Unsubscribe";"Abmelden"
"mod_translations";"15";"1";"delete";"l%26ouml%3Bschen"
"mod_translations";"15";"1";"Join";"Anmelden"
"mod_translations";"15";"1";"-+Please+select+-";"-+Bitte+ausw%26auml%3Bhlen+-"
"mod_translations";"15";"1";"Handler+Article%3A";"Handler-Artikel%3A"
"mod_translations";"15";"1";"Update";"Aktualisieren"
"mod_translations";"15";"1";"Join%3A";"Anmelden%3A"
"mod_translations";"15";"1";"default+group";"Standardgruppe"
"mod_translations";"15";"1";"selected+group%28s%29";"ausgew%26auml%3Bhlte+Gruppe%28n%29"
"mod_translations";"15";"1";"group%28s%29+as+selected+by+user";"Gruppenauswahl+durch+Nutzer"
"mod_translations";"15";"1";"Multiple+group+selection+allowed";"Mehrfachgruppenauswahl+erlaubt"
"mod_translations";"15";"1";"Select+group%28s%29%3A";"Gruppe%28n%29+ausw%26auml%3Bhlen%3A"
"mod_translations";"15";"1";"Options%3A";"Optionen%3A"
"mod_translations";"15";"1";"User+selected";"Nutzerauswahl"
"mod_translations";"15";"1";"HTML+and+text";"HTML+und+Text"
"mod_translations";"15";"1";"Default+message+type%3A";"Standard-Nachrichtenformat%3A"
"mod_translations";"15";"1";"Open+handler+article+in+new+window";"Handler-Artikel+in+neuem+Fenster+%26ouml%3Bffnen"
"mod_translations";"15";"1";"submit";"abschicken"
"mod_translations";"12";"1";"The+Content+Management+System+with+addictive+potential";"Das+Content+Management+System+mit+Suchtpotenzial"
"mod_translations";"9";"1";"Sizes+%28W+x+H%29";"Abmessungen+%28B+x+H%29"
"mod_translations";"9";"1";"These+settings+can+also+be+made+in+the+client+settings";"Diese+Einstellungen+k%26ouml%3Bnnen+auch+in+den+Mandanteneinstellungen+gemacht+werden"
"mod_translations";"9";"1";"The+here+mentioned+values+are+the+default+values.%3Cbr+%2F%3EThe+settings+made+above+overwrite+the+client+settings+for+this+area+%28category+%2F+article%29.";"Die+hier+genannten+Werte+sind+die+Standardwerte.%3Cbr+%2F%3EOben+gemachten+Angaben+%26uuml%3Bberschreiben+die+Mandanteneinstellungen+f%26uuml%3Br+diesen+Bereich+%28Kategorie+%2F+Artikel%29."
"mod_translations";"31";"1";"Start+from+category";"Startkategorie"
"mod_translations";"31";"1";"Color";"Farbe"
"mod_translations";"31";"1";"These+settings+can+also+be+made+in+the+client+settings";"Diese+Einstellungen+k%26ouml%3Bnnen+auch+in+den+Mandanteneinstellungen+gemacht+werden"
"mod_translations";"31";"1";"The+here+mentioned+values+are+the+default+values.%3Cbr+%2F%3EThe+settings+made+above+overwrite+the+client+settings+for+this+area+%28category+%2F+article%29.%3Cbr+%2F%3EAvailable+colors+are%3A";"Die+hier+genannten+Werte+sind+die+Standardwerte.%3Cbr+%2F%3EOben+gemachten+Angaben+%26uuml%3Bberschreiben+die+Mandanteneinstellungen+f%26uuml%3Br+diesen+Bereich+%28Kategorie+%2F+Artikel%29.%3Cbr+%2F%3EVerf%26uuml%3Bgbare+Farben+sind%3A"
"mod_translations";"31";"1";"Items+per+row";"Anzahl+Spalten"
"mod_translations";"31";"1";"Animate+time";"Einblendzeit"
"mod_translations";"31";"1";"Effect";"Effekt"
"mod_translations";"31";"1";"Event";"Event"
"mod_translations";"31";"1";"Full+width";"Volle+Breite"
"mod_translations";"31";"1";"Available+effects+are%3A";"Verf%26uuml%3Bgbare+Effekte+sind%3A"
"mod_translations";"31";"1";"Available+events+are%3A";"Verf%26uuml%3Bgbare+Events+sind%3A"
"mod_translations";"31";"1";"expandable%2C+see+%26lt%3Bcolor%26gt%3B.css";"erweiterbar%2C+siehe+%26lt%3BFarbe%26gt%3B.css"
"mod_translations";"31";"1";"only+on+non+touch+screens";"nur+auf+Ger%C3%A4te+ohne+Touchscreen"
"mod_translations";"31";"1";"Menu";"Navigation"
"mod_translations";"16";"1";"Category";"Kategorie"
"mod_translations";"16";"1";"Sort+by";"Sortieren+nach"
"mod_translations";"16";"1";"date";"Datum"
"mod_translations";"16";"1";"number";"Nummer"
"mod_translations";"16";"1";"Sort+order";"Sortierrichtung"
"mod_translations";"16";"1";"asc";"aufsteigend"
"mod_translations";"16";"1";"desc";"absteigend"
"mod_translations";"16";"1";"Caption";"%C3%9Cberschrift"
"mod_translations";"16";"1";"Teaser+image";"Teaserbild"
"mod_translations";"16";"1";"The+first+article+image+will+be+shown";"Das+erste+Bild+des+Artikels+wird+gezeigt"
"mod_translations";"16";"1";"Image+width";"Bildbreite"
"mod_translations";"16";"1";"Don%27t+show+images";"Keine+Bilder+anzeigen"
"mod_translations";"16";"1";"Number+of+articles";"Anzahl+Artikel"
"mod_translations";"16";"1";"Include+start+article";"Startartikel+einbeziehen"
"mod_translations";"16";"1";"more";"weiterlesen"
"mod_translations";"16";"1";"More+news+messages";"Weitere+Newsbeitr%26auml%3Bge"
"mod_translations";"6";"1";"All+rights+reserved.";"Alle+Rechte+vorbehalten."
"mod_translations";"24";"1";"Images+folder";"Bilderordner"
"mod_translations";"24";"1";"Please+select";"Bitte+w%26auml%3Bhlen"
"mod_translations";"24";"1";"Common+description";"Allgemeine+Beschreibung"
"mod_translations";"24";"1";"shown+when+no+image+description+was+found";"wird+gezeigt+wenn+keine+Bildbeschreibung%3Cbr+%2F%3Evorhanden+ist"
"mod_translations";"24";"1";"Size+of+the+image+area+%28W+x+H%29";"Abmessungen+Bildbereich+%28W+x+H%29"
"mod_translations";"24";"1";"Use+zoom";"Zoomfunktion+benutzen"
"mod_translations";"24";"1";"yes+please";"ja+bitte"
"mod_translations";"24";"1";"Size+of+the+popup+image+area+%28W+x+H%29";"Abmessungen+Popup-Bildbereich+%28W+x+H%29"
"mod_translations";"24";"1";"Thumbnails+and+description+are+added%21";"Thumbnails+und+Beschreibung+kommen+hinzu%21"
"mod_translations";"39";"1";"Flags+for+languages";"Flaggen+f%26uuml%3Br+Sprachen"
"mod_translations";"39";"1";"active";"aktiv"
"mod_translations";"39";"1";"nothing+selected";"nichts+gew%26auml%3Bhlt"
"mod_translations";"39";"1";"inactive";"inaktiv"
"mod_translations";"39";"1";"These+settings+can+also+be+made+in+the+client+settings";"Diese+Einstellungen+k%26ouml%3Bnnen+auch+in+den+Mandanteneinstellungen+gemacht+werden"
"mod_translations";"39";"1";"Enter+the+exact+path+which+comes+behind+%26quot%3B%26hellip%3B%2Fupload%2F%26quot%3B";"Tragen+Sie+den+richtigen+Pfad+ein+der+hinter+%26quot%3B%26hellip%3B%2Fupload%2F%26quot%3B+kommt"
